monstres_tues,duree_quete_jours,prime_pieces_or
15.0,6.692687337874414,445
30.0,5.19683590574418,1989
46.0,9.535331438843894,3891
11.0,2.836967609121872,37
13.0,3.721057245196461,492
23.0,2.292556725388399,714
40.0,5.976032283830982,3200
41.0,7.338316069074992,4116
34.0,1.0,2606
20.0,6.388168039890288,805
2.0,5.293722254620845,-369
8.0,4.8260331987228815,344
18.0,2.5415775800881297,686
7.0,4.16705552551102,324
43.0,6.37808949057226,3737
31.0,9.786703065419918,2026
22.0,5.998319740385441,956
28.0,7.122707060917637,2062
25.0,7.822332096747296,1308
1.0,1.8870192500808451,85
32.0,5.235767507992674,1965
25.0,2.6735074943312624,829
48.0,7.492554528560384,5091
16.0,5.002323420638356,398
29.0,5.110410194105459,1859
42.0,9.828902874047998,3894
24.0,7.036485294113247,1113
17.0,,0
42.0,3.495442822371067,3341
6.0,1.1587124898690204,-513
14.0,4.304841043573461,165
26.0,6.714273013082595,1458
28.0,6.930251232511716,1598
47.0,3.551707678767669,4573
36.0,2.6052789089995247,2450
31.0,7.299474775841364,1209
27.0,4.47831297586691,1528
2.0,6.368845543919802,121
19.0,5.737083373923006,826
28.0,3.5057151484453435,1476
45.0,5.713623493224979,4099
44.0,9.061821468433305,3893
21.0,3.533063769649531,901
45.0,2.920421424988593,4262
15.0,4.85023451861364,-8
34.0,4.684230819594057,2235
40.0,4.044270171947163,3352
3.0,6.051092126779573,-209
1.0,6.249011257396352,-41
24.0,5.209678202115207,748
43.0,6.533442737625041,3194
27.0,7.809658467604947,892
,4.471611262637644,0
24.0,1.9690355653923377,965
17.0,5.012075624653523,631
28.0,2.922566819378449,1981
39.0,7.668542129597904,2953
4.0,5.854389070285684,157
29.0,4.38797227705178,1284
45.0,7.079456392327398,3715
28.0,6.049390430578174,859
37.0,7.90490897577159,2303
29.0,4.739676971708208,1430
44.0,2.0932654175735514,3752
29.0,3.7701730520259673,1484
5.0,3.3700177961073,-45
11.0,6.366476996750409,348
2.0,4.375227366300559,-227
4.0,4.636102189063405,-26
10.0,2.78227849179756,254
39.0,9.034763752161629,2848
44.0,5.551405688164654,3751
8.0,3.732177258342253,248
23.0,4.576484342844132,1563
27.0,2.171504338891441,1640
23.0,3.744716195658621,694
48.0,4.792467954984351,4376
34.0,5.517118506063518,1974
35.0,6.780996630279375,2579
17.0,5.802329991104393,821
47.0,4.887124765696795,3891
10.0,4.715515767964341,181
2.0,4.662899970967303,-159
17.0,4.346645754043914,407
31.0,5.633636876183789,1841
16.0,5.33646219366297,421
24.0,2.6514562072941827,922
7.0,4.182919157873295,208
19.0,7.309946864223484,490
16.0,6.140239949209759,410
33.0,5.009900228392105,2041
36.0,3.4297020315107885,2973
45.0,2.782408824449691,3935
10.0,4.832917069809072,795
43.0,1.7327750068492112,3872
15.0,3.582180614316756,-22
43.0,3.2239568941195578,3376
3.0,4.380964876501064,-212
2.0,7.920051493281939,446
43.0,3.195593585306373,4036
42.0,3.2422762482246945,4078
35.0,4.418238421737145,2458
27.0,2.2904876909599694,1344
5.0,4.147756642144167,-238
15.0,1.0,736
36.0,4.471576134332087,2261
49.0,5.034255438704273,4895
33.0,6.272303524931766,2065
1.0,6.566562036355172,259
12.0,3.0086626092761097,232
42.0,2.0324095964545914,3740
41.0,4.71315094819696,3344
9.0,6.734345323834846,111
20.0,5.126722681525028,977
30.0,1.0,2195
14.0,3.9870825705515314,585
23.0,4.499799744717439,1381
29.0,7.647954802352022,1267
42.0,9.342263608865531,3744
35.0,5.128911504875653,2632
27.0,4.998408409991375,1511
49.0,5.484228636073786,4608
27.0,6.585288732527353,1600
30.0,3.3239247570872354,2203
3.0,4.113224699447159,-23
12.0,4.51844439995909,202
,5.484135620590953,0
31.0,5.245219458945587,2666
37.0,4.492142155863166,2776
27.0,5.863723592739818,1175
47.0,4.465100391658994,4289
24.0,5.354907690318242,937
48.0,6.889111114475625,4479
41.0,3.907090390440753,3572
40.0,5.685494356949179,3826
11.0,5.011139122338763,227
27.0,9.928221856356451,1094
9.0,5.88819343601768,-327
16.0,4.444034853114225,671
14.0,5.318846928192352,506
47.0,5.37480292947041,4318
30.0,6.6975481470682166,1580
46.0,10.533411123279247,3725
24.0,2.966358691810358,1150
42.0,5.480681470649445,3563
13.0,3.665240450686005,-118
33.0,6.061865652374026,1854
9.0,5.874264472197948,355
49.0,6.572525598108496,4434
26.0,6.243617373670903,1115
49.0,5.108936323058105,4997
42.0,2.7025997083908586,4026
45.0,6.412344018034232,4203
13.0,3.469449036068183,532
21.0,3.905093151961318,919
29.0,4.317059826352154,1381
28.0,6.22072226187337,1625
24.0,4.886033055762231,1216
13.0,6.197504630619164,784
42.0,4.648719652381738,3389
20.0,7.188353587670349,918
39.0,6.419419467744701,3276
7.0,5.610971306853077,19
41.0,4.657063567279655,3079
48.0,3.2286159976020823,4682
15.0,7.282617037985931,468
25.0,4.685409805952373,1089
35.0,8.232393855019135,2294
13.0,9.971748556729478,917
43.0,5.731077504776895,3452
8.0,1.4930713600239014,124
21.0,6.716753464126537,1266
6.0,7.16741470804322,-275
10.0,7.6269085863399955,-219
49.0,4.174812947424954,4664
41.0,6.800556028046776,3022
21.0,4.055869146372444,873
14.0,4.856124933810648,890
45.0,5.384868814612134,3532
33.0,6.104097611377759,2261
25.0,5.65536356168536,1188
19.0,7.915842235631716,567
9.0,5.328158043123328,117
49.0,7.026892575374841,4855
47.0,5.590774651530502,4349
37.0,5.6430186554399295,2976
36.0,6.67649508296939,2381
36.0,6.338950626295408,2781
15.0,2.1240316530098826,280
5.0,4.957105352621944,-40
17.0,5.368173678331896,1128
30.0,9.429209808946098,1727
7.0,1.29518640529809,-39
6.0,6.599665378389208,89
15.0,6.594764285424095,838
46.0,7.657944595712622,4850
10.0,5.449753183389619,331
6.0,5.97631953482107,394
42.0,4.194014428460293,3988
41.0,5.664170065759388,3195
13.0,3.3750793298419914,607
14.0,6.31780688211298,734
1.0,5.45431383025597,92
33.0,5.181985072042014,2278
19.0,5.024232563860728,968
9.0,1.0,243
37.0,7.198385905209412,2436
49.0,4.189948932709426,4619
48.0,5.52524637855791,4573
12.0,5.852303181726819,693
5.0,1.7579332359297497,85
6.0,4.4407460008966,-411
11.0,1.0,252
38.0,4.31119180091538,2392
10.0,5.801500758552452,29
15.0,4.834645830627598,-12
39.0,3.0062925330745385,3058
28.0,3.886066332997818,1868
3.0,8.36966368398777,-220
16.0,3.190381398437551,314
45.0,6.327784101434353,4364
17.0,7.039547079442753,533
36.0,2.361623294217343,2420
19.0,7.3309620396865105,912
4.0,6.621160054499399,116
25.0,3.0647355523773108,1031
27.0,5.451967409899797,1621
12.0,1.0,-312
27.0,2.9415736789479365,1446
4.0,5.270015859801209,-97
24.0,4.760729288825666,917
17.0,1.5577924720535918,180
26.0,9.446821254056966,1450
18.0,5.736151011803307,1015
22.0,2.6929733241915965,849
6.0,5.158144804076134,-237
19.0,2.89332117056244,573
37.0,6.508056781019946,3100
34.0,1.4677950466774448,2074
11.0,5.702810487438875,493
24.0,5.283982793549082,704
45.0,1.819827617678988,3914
37.0,7.192029675460257,2871
23.0,5.972887889858353,978
40.0,6.821026040958716,3558
43.0,3.7526934007920314,3880
4.0,4.768638240049779,134
18.0,6.134451072790315,594
30.0,6.561502548774708,1984
15.0,9.857053096457218,463
37.0,2.333569391755812,2821
23.0,4.697727370283398,924
12.0,8.077939125256039,721
4.0,4.4188550543362215,394
4.0,9.319223852817458,-318
41.0,5.395441136091499,2967
41.0,9.695472297003231,3188
14.0,6.513079337655061,597
8.0,2.245739375314088,-495
23.0,1.5023141945432243,1062
1.0,4.6529052291858255,-168
11.0,4.290113125524519,-243
27.0,6.760233031184233,1366
4.0,4.403666016434894,71
29.0,4.754478862672318,1514
17.0,4.470997405088236,950
49.0,2.8708095974490173,4784
19.0,3.555572080361893,734
45.0,5.23164562329812,4302
49.0,7.938969623256195,4538
24.0,8.7681280187829,981
44.0,5.297324094841339,3847
46.0,4.152597701043644,4037
41.0,6.429061339355807,2919
44.0,6.914253675007563,3867
32.0,4.273416489314664,2091
31.0,4.720902032846871,1851
49.0,8.620419457177746,5112
16.0,6.410629676142992,554
32.0,2.135019545396752,2276
44.0,3.981782686345493,3953
42.0,5.139258324233407,3787
34.0,4.769916306438845,2865
35.0,3.0639812563281,2501
37.0,8.749223449346152,3007
16.0,5.364014506260328,623
21.0,2.5342491323652867,1186
13.0,3.5986524082400164,531
18.0,3.662407723902654,456
2.0,1.826510001195011,59
33.0,4.616367274861645,2059
41.0,3.8992712434368473,3446
18.0,5.093604254831754,932
28.0,6.665243861939304,1549
37.0,2.887807316418451,2822
35.0,5.794196617405828,3058
37.0,2.817500016414056,2780
12.0,2.4203568207039887,165
40.0,6.8943296949945605,2801
8.0,3.339099372329557,447
25.0,6.183410753302981,1326
7.0,6.629525185948717,481
2.0,4.584484340314372,110
33.0,6.0674729638701415,2595
33.0,5.831301662227866,2327
40.0,5.479213155909316,3033
49.0,4.878603197416373,4879
23.0,5.418399235491995,1199
5.0,4.098459037402615,374
14.0,2.153918706376155,413
8.0,5.200269004544978,-340
20.0,5.656074850657422,688
18.0,7.679536275455501,779
23.0,4.038259094223358,1155
29.0,3.8690518645390624,1713
7.0,1.860365003588124,181
24.0,2.505325768749867,1165
46.0,1.634398665485551,4144
25.0,2.015610575788865,1546
14.0,3.768877238324573,499
38.0,6.365921152729323,2747
3.0,5.66203031705282,230
46.0,8.037678082716456,4411
14.0,5.952502831181716,483
3.0,1.1448726598997223,-473
42.0,5.315800369142177,3404
9.0,8.293010213508952,11
7.0,2.5696658526761413,-348
26.0,5.711544022834111,834
7.0,4.228563801898611,-12
7.0,4.640365182717299,220
44.0,7.025703065365897,3857
36.0,5.103940048900003,2859
13.0,5.076081267350695,767
3.0,4.430611718669507,-341
20.0,7.770110068764868,1151
9.0,4.359128585307147,64
22.0,5.030236202202349,825
45.0,4.087074947722009,4260
33.0,3.084755937846634,2565
23.0,6.819546753025031,667
23.0,6.972337874348197,1202
38.0,5.3217930123017245,3053
26.0,6.0082973562720685,1456
32.0,7.107619288676761,2048
28.0,4.25902342561628,1693
30.0,4.498311317658339,1563
40.0,3.2005488301640765,3137
17.0,6.398113989243299,574
18.0,4.433901489878456,818
25.0,5.108343475693235,1241
4.0,5.93036285064954,-93
26.0,6.023255872072117,1421
31.0,2.735777389826264,2547
12.0,6.229703647624301,230
48.0,9.035520706946851,4125
18.0,5.009959516217343,513
10.0,7.64488393456008,0
36.0,1.710547156853247,2692
2.0,5.198408080668285,-269
25.0,1.0,1403
47.0,6.961938355935335,4148
9.0,2.962867904844236,152
47.0,4.209328701147233,4570
32.0,3.0831748710603475,2252
5.0,7.069459019753092,-223
3.0,7.190497341067275,-154
17.0,3.2406637548233044,370
13.0,5.093216427960632,549
3.0,2.9566417884093665,-309
28.0,4.920867846282512,1384
4.0,2.326584078163989,-45
18.0,3.4523934464377874,102
35.0,4.850347817820901,2623
14.0,6.791871189686249,603
16.0,4.377374330631129,512
12.0,7.9665752950394,-81
11.0,3.7888016716602735,332
2.0,1.4373816705333555,706
33.0,2.2598611342591384,2295
13.0,3.704278876659009,-91
30.0,10.154887372993157,1822
26.0,4.273854096695699,1473
18.0,3.587862498696513,805
13.0,5.815137883016654,-211
4.0,7.8077804766185315,186
33.0,5.929714788580554,2305
15.0,4.570648231410839,873
17.0,8.978563832599267,313
6.0,6.72298591956496,-5
5.0,5.409058044801264,217
33.0,7.663928945090866,1780
16.0,4.999530275543014,499
46.0,4.762055134584228,4050
24.0,3.584323674522073,962
5.0,3.267615797321082,-548
3.0,4.964312198067829,-118
35.0,2.975618934907696,2855
27.0,7.64959457794981,1898
12.0,5.475745685154111,497
41.0,4.430207721184277,3685
25.0,5.207502992309173,1442
17.0,7.481375787633135,353
49.0,5.078683552428755,4877
20.0,4.898622053934474,775
28.0,9.94920346562114,977
35.0,3.4283902277609446,2250
15.0,4.5655421306489785,759
33.0,2.0844837692391125,2254
3.0,7.207479071095823,123
7.0,5.062540860600048,-96
10.0,7.84533940376028,523
41.0,6.491133809925564,3585
26.0,2.192330558362955,879
41.0,3.6794948501654425,3407
40.0,1.8982682372229167,3234
6.0,3.200286529892994,-109
33.0,1.0,2494
16.0,4.940526481666533,223
24.0,5.830824325348835,1333
30.0,4.388546764833931,1333
10.0,6.150453783691274,-161
11.0,3.5501896126334023,95
44.0,5.365202018545322,4240
22.0,2.4574280650253977,605
3.0,5.311858396775193,22
38.0,5.878763819491571,2801
40.0,5.234469804750399,3305
23.0,4.3602128948700445,694
45.0,7.169029000926892,4082
19.0,4.972800675194965,1131
40.0,5.72001036860586,3704
13.0,6.593428229613164,-136
36.0,6.832166531019345,2830
3.0,3.991868713284523,185
22.0,7.289895885229491,1076
25.0,4.948236645474052,1299
20.0,7.303444553283306,1443
28.0,5.905563654091914,1371
3.0,4.7345685265717625,-619
22.0,4.3222161153712335,1151
44.0,2.580364262248636,3588
37.0,5.024514557721267,2162
38.0,1.904482641639825,2915
18.0,4.017318886660813,543
20.0,4.624103244082662,540
46.0,2.4684883614956163,3965
5.0,1.9206860912279409,186
43.0,4.842902829127573,4034
9.0,2.0816999531641027,-466
29.0,1.0,1944
17.0,5.97445041230332,982
12.0,5.470676134630551,247
26.0,5.384984635183828,910
33.0,4.963468844240702,1909
33.0,5.858012040668398,1729
36.0,3.712541191952459,2260
29.0,3.3248922482769574,1710
22.0,9.348901286818748,884
18.0,5.940727198752969,826
17.0,3.5183847213234936,568
44.0,6.618340223880857,3711
24.0,5.334445970244632,1105
22.0,4.2808954866666085,614
44.0,4.540053482909178,3802
5.0,2.688523778983118,152
1.0,4.235317861289308,-68
19.0,5.349780440663712,993
30.0,6.78430252254701,1813
39.0,3.3164382160292085,3470
15.0,6.176562649347957,193
46.0,5.557621029845728,4129
35.0,7.947270568300066,1931
5.0,5.035879179425404,327
6.0,6.2669351431169575,-184
25.0,6.425191307519198,1706
11.0,3.579722400157229,-314
22.0,3.816499649865648,764
34.0,2.909123667605252,2751
44.0,3.1558418012149883,4139
14.0,4.554342807860774,-381
9.0,5.417116353726359,282
20.0,7.941964342732765,535
16.0,4.576324794600727,753
17.0,1.7028930431354934,444
17.0,7.080541389679434,800
34.0,7.095384578746719,1911
42.0,4.205720191073088,3468
11.0,1.991045077010724,340
35.0,4.8622459522958925,2175
34.0,4.149536547050858,2219
36.0,7.270490825863664,3062
8.0,9.513907113936598,258
19.0,5.603334781025732,174
33.0,5.874322709772455,2111
23.0,5.793445352980175,1322
2.0,5.539453112853567,-137
8.0,2.185276584068049,297
29.0,3.403302475601503,1985
42.0,4.731582427512131,3109
7.0,4.633534601986272,233
49.0,5.46548607797422,4887
29.0,4.21655125310753,2013
31.0,1.8472274631676664,1827
30.0,5.290488296358317,1919
35.0,8.127773988324593,2895
25.0,3.943063379022515,1562
47.0,5.839239502551795,4281
4.0,8.24295563147464,40
49.0,9.258760094090048,5344
43.0,3.890903224062365,3014
38.0,6.0605694574449664,2414
17.0,3.4477839172573805,917
10.0,5.485503959310722,285
1.0,3.2113357415084898,332
18.0,4.52925836001155,691
46.0,8.528834068975197,4429
19.0,8.226602915628801,1063
32.0,7.511825948417011,2177
31.0,4.973562802553079,1905
33.0,6.7822442871824125,2591
22.0,7.376177315571994,1089
1.0,5.648267028718643,67
41.0,1.7334433089765655,3943
46.0,4.279668527611019,3903
35.0,3.1968512416364936,2002
44.0,3.9827698871550536,4470
49.0,1.600261673486162,4271
17.0,2.575650451895909,1145
34.0,1.5524981688557649,2345
29.0,6.097324465324292,1289
6.0,9.748986087017,204
1.0,2.018002215037117,-298
27.0,5.661215249317826,1277
12.0,3.635944699337888,430
4.0,6.068049675035577,-222
16.0,5.243143095830025,251
11.0,4.350133351755112,496
20.0,5.083475856888989,610
26.0,3.3474730201402183,1056
28.0,6.104884970571259,974
42.0,8.334738777655163,3255
8.0,8.16032278486193,-131
2.0,5.044532896495184,-290
40.0,6.6963701211116,3657
26.0,4.132956016960192,1769
27.0,5.54594228671248,1507
33.0,4.96669674191897,2011
7.0,5.175857228106191,-111
46.0,5.769724479821889,4261
36.0,6.025443758820617,2608
21.0,6.349298201609148,557
49.0,4.041218494106376,5109
34.0,5.742159089233903,2129
23.0,4.608468098928587,1104
34.0,5.331622543524482,2040
40.0,3.9863308724013415,2800
7.0,4.617136407744395,-485
26.0,1.0,1411
40.0,7.761748035555934,3169
49.0,4.332257441106302,4499
17.0,7.816130492682502,563
31.0,5.129813698334798,1862
39.0,5.2729918797306565,3269
25.0,8.55292983703918,839
37.0,7.332311845719326,2898
15.0,1.2315448617876448,194
2.0,8.119325421027334,0
11.0,2.6915414328114817,-546
32.0,5.737159740582929,1757
30.0,7.074096469387824,1694
17.0,5.449444028165003,541
24.0,2.99608300534027,1109
45.0,6.490760317080566,3640
4.0,4.859556210800663,302
46.0,8.075095148749357,3851
32.0,6.125236381803177,2211
19.0,6.125140559522757,456
3.0,6.198147122047871,269
4.0,6.8889660940902,103
25.0,4.871209008398628,1538
9.0,7.001503056305704,282
21.0,9.687521779906294,840
23.0,7.938215622260227,1095
46.0,6.1063939353042045,4053
29.0,5.080009091261379,1881
30.0,4.534624792907435,2028
25.0,4.272217088228431,906
49.0,6.959579641761167,4473
29.0,4.525950077648517,2043
34.0,4.623862580934888,2749
14.0,1.254253339838746,24
22.0,7.047394497150685,701
48.0,6.357737971977727,4285
16.0,6.083389972337028,214
11.0,5.911436077743151,540
14.0,7.344352792018286,778
7.0,2.6951518160392576,193
5.0,2.506052033044043,520
40.0,4.822692885399401,3453
29.0,5.022291526906911,1560
17.0,6.405062995237612,1481
30.0,4.406937873119549,1788
25.0,3.0375801174484653,1246
14.0,5.856464337923474,893
42.0,6.048381632148103,3463
22.0,6.526118571193248,900
44.0,4.423240936566913,4025
5.0,5.520976980793171,222
40.0,1.284792057430658,3213
28.0,5.164802368730506,1469
12.0,8.607437455500653,18
36.0,6.195623782850582,2530
13.0,3.2770000333037546,554
21.0,3.0694782598020023,881
32.0,6.426297789029135,2760
49.0,7.271198761493844,4640
21.0,2.4250424039788685,421
37.0,2.0975078628557813,2626
38.0,3.304102649305372,2802
9.0,7.537494596943102,495
37.0,7.1081756663053,2734
2.0,3.4887633942192093,129
3.0,7.724144948494007,319
43.0,4.22430983384479,4283
10.0,7.782198913893913,-228
35.0,6.869998547832372,2708
9.0,8.8569955710438,125
40.0,2.463281228979392,3186
48.0,6.205999781628278,4499
32.0,2.750081411976568,1622
21.0,1.892911725978582,642
34.0,5.337230757228362,2121
,,0
42.0,2.683363191696545,4127
32.0,6.338990868871687,2066
46.0,3.704620917130538,4531
37.0,3.896323138913477,2254
22.0,3.6953080723681495,1073
25.0,4.516908975644618,1014
1.0,5.924079576109839,-3
45.0,9.11031648239712,4370
36.0,3.2223257299990635,2733
21.0,5.530642788384078,767
41.0,8.169346934549992,3547
16.0,4.431882029304856,1059
32.0,6.9795187076675065,2190
21.0,5.211722671719582,711
28.0,4.715656983580941,1176
19.0,4.265110010027694,987
14.0,3.714456145460941,178
23.0,4.539254000728476,1077
24.0,7.606149181219973,1499
20.0,4.795642100824189,677
32.0,2.074199348891672,2396
40.0,5.563875910230436,3051
10.0,3.105804188504878,-70
1.0,7.843839827180455,-119
31.0,3.3680321092706857,2051
37.0,3.5381490535296813,2463
15.0,4.392234133497221,446
40.0,5.406987496519421,3827
31.0,3.4451851402523275,2262
28.0,7.202279023052485,1366
10.0,6.791155639258508,763
6.0,4.592439328375068,312
15.0,5.683613237353779,742
47.0,5.821278356213564,4561
27.0,3.077459449035365,1420
10.0,8.640502385266757,679
21.0,4.769521550905834,1091
19.0,7.949574389236826,1022
4.0,6.745552878519828,-81
22.0,6.304465425626753,963
38.0,5.089551296349865,2700
15.0,7.396191524147716,553
6.0,7.030542408793248,182
11.0,5.523221788797602,360
44.0,6.832240688790991,3881
30.0,4.203147998985681,1803
40.0,2.0773437532852195,3506
24.0,5.676409861130742,1380
22.0,5.357488319276695,1439
30.0,1.933161101188208,1867
46.0,4.776726499046587,3818
4.0,3.58813658531708,419
6.0,1.434530482748464,-134
38.0,3.961940278772404,2964
26.0,5.606400108676115,1694
19.0,2.4510517983316733,1276
2.0,3.449705663262036,-119
4.0,6.240800272836646,78
5.0,5.370729760895579,-550
47.0,7.654314204742542,4520
35.0,4.484971371526319,2277
29.0,5.546472586634499,1824
16.0,1.4931965109494358,188
45.0,1.9099002126546611,4172
12.0,5.585682703722187,472
21.0,8.626716935318957,1345
9.0,8.434811775203215,-419
11.0,1.3346487572286718,621
8.0,7.931475255049507,-322
26.0,2.151983595315163,997
32.0,7.415747137378267,1644
39.0,4.0562267711993405,3520
4.0,4.776660793332583,-118
34.0,6.65887557594155,2421
28.0,6.385590678796048,1327
25.0,6.361711891697084,1484
44.0,5.8069187724087,4194
35.0,7.137290507554503,2821
19.0,4.525464358549341,866
35.0,6.998797623799084,2552
39.0,3.2967319389304865,2887
29.0,4.723780395073815,2073
14.0,7.437444532726467,495
21.0,5.491318072168267,1344
36.0,6.809745597368011,2239
38.0,5.733637661045653,2500
14.0,3.287943739496604,523
40.0,2.127284676899372,3396
15.0,5.159169101308126,261
30.0,6.7868809611266565,2128
47.0,4.463003918960373,4096
12.0,3.865054697636588,281
5.0,6.327904610201905,305
27.0,1.3434195466094958,1851
15.0,2.921578373376988,426
26.0,4.420208721080311,897
9.0,8.701319800638053,219
40.0,5.926091204655118,3339
40.0,4.77514983506269,3404
35.0,7.156010044611448,2618
13.0,2.101102268863849,407
45.0,4.309680591792655,4545
44.0,4.684652463772943,4340
47.0,4.550793211644989,4006
46.0,7.333483697145461,4268
33.0,4.675772321893347,1761
34.0,7.078319139063785,1651
4.0,7.172377683504285,-176
13.0,6.852368753879116,314
10.0,4.916893276713587,-83
45.0,5.555666927990889,3501
1.0,3.827294182752433,-276
11.0,6.80985753925728,691
9.0,1.8100076763981556,346
38.0,5.394474864181758,2890
23.0,1.6829402463000962,1052
13.0,6.902575748069772,353
5.0,6.72825091961206,55
25.0,7.642689899479425,1447
10.0,4.941379746451042,967
5.0,6.427575096445842,-606
22.0,4.146477578384174,545
42.0,1.780172449039346,3660
25.0,5.238289814482429,1201
37.0,6.068282968351248,2786
20.0,6.007313476625237,183
28.0,5.261099077769752,1185
21.0,8.629064205158123,922
11.0,5.3334210411795695,70
29.0,6.341922932008783,1526
5.0,4.58680137894592,-273
37.0,5.706139198038335,2675
49.0,6.360808665785354,4430
5.0,4.217760859270984,-320
33.0,3.057467795750778,2343
45.0,6.800365037617427,4083
36.0,4.86670323662368,2802
8.0,4.757046054751301,-7
6.0,7.922619570969156,284
15.0,4.962887705194063,1142
15.0,4.920844362042541,207
48.0,3.92157050969493,4344
9.0,5.063985875079804,340
5.0,4.217591104509083,76
26.0,7.044978097582404,1411
23.0,6.855313173043684,1773
16.0,6.747754587847148,673
39.0,5.250576823263773,2985
35.0,5.381733548936875,2266
10.0,6.468795425225096,-49
27.0,4.426694182707615,1239
16.0,6.899703410812535,521
21.0,2.34033552190212,617
12.0,2.992898434030942,624
9.0,5.307053607916648,-119
16.0,5.651575378618536,446
9.0,7.827779594692336,582
29.0,7.390676515682966,1488
23.0,9.624627830023314,1173
39.0,3.463146176919921,3051
43.0,4.316552014409643,3275
49.0,6.795440916341217,4887
24.0,3.712450587703191,1133
22.0,5.422245897207276,1301
31.0,3.862127716091927,2176
10.0,2.701811047512035,583
47.0,2.6539250522649103,4413
42.0,1.0,3391
27.0,6.054129086551568,1113
34.0,5.024204066822749,2317
48.0,5.021238865056311,5276
39.0,1.0,2700
24.0,5.592498255521885,1329
21.0,6.468836800043129,1392
15.0,3.895189426304195,652
17.0,6.855168155520094,998
45.0,2.830512360305685,4443
19.0,5.822048465869782,657
25.0,1.0,1290
40.0,4.520045911338098,3582
22.0,5.50103509768764,975
41.0,4.053085921314377,3212
49.0,4.567524562816688,4993
42.0,7.779727403607182,3713
14.0,3.032798539145982,336
28.0,1.0623425644897695,1700
12.0,6.413174134195399,-119
27.0,2.0120555903108635,1056
24.0,4.31073853824739,1113
22.0,2.9046324312627747,773
39.0,5.848185600032423,2972
41.0,6.931477364495577,3864
39.0,3.022479732220781,2783
36.0,7.228042434327309,2228
23.0,3.317778712933192,875
8.0,5.821324364619419,699
28.0,3.548216210272003,1618
29.0,7.684235793961523,1654
15.0,1.0,553
39.0,1.6173660567357544,2805
8.0,4.5342507348025824,-327
28.0,2.2384774833757928,1528
33.0,7.1458189151959495,2316
11.0,1.530807730391922,497
42.0,4.152993756278555,3706
37.0,12.677576013278449,2431
25.0,6.662003063638499,941
34.0,1.1277607407226928,2200
22.0,10.478569566077436,756
2.0,8.681010330587975,-12
16.0,3.348726791994808,-31
11.0,5.676337477658774,47
14.0,2.2954626123479964,718
32.0,5.348266054493175,2044
22.0,5.5254816356525085,1008
5.0,4.60618642647692,424
36.0,5.730286686691264,2572
23.0,7.226864193408756,1257
19.0,4.581238062819736,891
29.0,1.5676152205392322,2102
42.0,3.404998221554788,3110
23.0,4.568528959314524,1379
,,0
18.0,5.939718867181528,464
31.0,6.242364555697463,1821
37.0,3.1615367277001027,2910
17.0,3.2416682028728854,780
18.0,10.737711620334618,1119
27.0,4.766558647249108,1736
21.0,7.569352517596103,811
1.0,1.0,355
32.0,9.71945555617603,1792
14.0,4.155456684597867,395
46.0,2.004308582831803,4241
14.0,5.28426755461223,441
33.0,9.547891069791463,2497
36.0,9.443273712359955,3319
39.0,4.8859580041548485,3453
12.0,4.791021282979664,233
45.0,2.069131551747996,3968
25.0,8.63771241091854,1085
15.0,7.664033408630534,80
20.0,8.237521843206896,1526
34.0,3.524547644443261,2532
14.0,7.224013619103995,230
30.0,3.828091179375448,2196
44.0,9.0626990676875,4074
13.0,2.8623954993550647,754
14.0,4.102505065824159,417
29.0,6.575467753505156,1776
26.0,2.157267394162671,983
3.0,4.666742974761532,-107
25.0,2.6302185413034165,641
27.0,4.232140409407112,1286
45.0,3.036959913087787,4149
40.0,5.800333706357313,3676
16.0,6.560225922051659,636
38.0,4.658021537781262,2349
11.0,8.409916147746257,514
29.0,4.286301547457668,1376
47.0,3.5109086361488147,4220
24.0,4.410965207494908,789
29.0,3.8083116720905847,1800
34.0,1.0459549280560585,2580
11.0,7.767277411019585,559
20.0,2.596706305880001,1159
20.0,4.5525794018936026,678
9.0,6.60384947111331,6
23.0,4.791364648292011,1541
36.0,5.359431417388114,2819
49.0,4.137044452768761,4967
27.0,7.3298402048736335,1161
24.0,6.024442527495268,910
40.0,1.8605637920720564,3426
25.0,8.147640413062106,1408
25.0,3.855337458808481,1160
48.0,7.373711802781037,4485
33.0,5.544960095773228,2210
31.0,1.7216897293425513,1511
10.0,5.144926457911358,-263
39.0,6.309778196801352,3434
15.0,5.8536548064218685,217
1.0,6.419938358879335,-34
16.0,4.508850132098248,416
21.0,1.0,538
2.0,2.98030935209634,47
3.0,7.113227525789361,151
15.0,4.922648833116076,535
32.0,7.342838181272654,2561
47.0,4.907855538479499,4042
27.0,9.056924959422387,1411
36.0,4.867958469388404,2179
35.0,5.989708081157663,2334
39.0,8.73608006122074,2780
24.0,2.78426276608653,1600
8.0,5.720683807792888,-51
7.0,3.70806343476312,-145
4.0,1.319783632067784,71
30.0,5.604257225340899,1690
10.0,6.75344017719706,326
25.0,3.165816186850193,1227
42.0,9.001740528562202,3558
47.0,5.136909710571773,4614
32.0,4.814945057258293,1812
32.0,4.692048500426977,2199
32.0,4.873572020008277,2227
10.0,10.97629340854495,176
9.0,6.233133436151842,431
25.0,7.432071253261178,1421
25.0,3.0974101167019024,1012
41.0,6.648712196767376,2642
16.0,6.700753307918092,564
49.0,5.044866911010028,4965
16.0,1.96520450852536,494
30.0,4.892438747598754,1984
38.0,2.7964053929131896,2977
